QALLP,Age,MDCP Social Marital Status,QALFP - 4 Digit Level,Labour Force Status,No children,1,2,3,4,5,6,7,8,Not applicible,Total
Diploma,102,Not married,Other Management and Commerce,EmployedAway,0,7,5,10,2,5,4,3,4,36,76
Diploma,103,Not married,"Information Technology, nfd",EmployedPT,1,8,8,7,3,1,2,6,1,33,70
Diploma,104,Not married,Mathematical Sciences,EmployedAway,0,8,6,8,5,5,7,6,3,43,91
Diploma,105,Not married,Other Management and Commerce,EmployedAway,0,9,7,3,5,1,8,2,4,35,74
Bachelor,0,Not married,Visual Arts and Crafts,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,1,Not married,Geomatic Engineering,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,2,Not married,Computer Science,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,3,Not married,Other Natural and Physical Sciences,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,4,Not married,Studies in Human Society,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,5,Not married,Medical Studies,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,6,Not married,Civil Engineering,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,7,Not married,Teacher Education,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,8,Not married,Visual Arts and Crafts,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,9,Not married,Other Health,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,10,Not married,Maritime Engineering and Technology,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,11,Not married,Nursing,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,12,Not married,Accounting,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,13,Not married,"Banking, Finance and Related Fields",NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,14,Not married,Biological Sciences,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,15,Not married,Language and Literature,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,16,Not married,"Information Technology, nfd",NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,17,Not married,Process and Resources Engineering,EmployedFT,4,1,9,10,8,9,10,2,6,53,112
Bachelor,18,Not married,Tourism,EmployedFT,4,3,3,10,0,5,8,5,8,41,87
Bachelor,19,Not married,Process and Resources Engineering,EmployedPT,5,5,5,8,9,3,0,0,6,37,78
Bachelor,20,Not married,Computer Science,EmployedAway,2,8,9,1,3,6,5,0,5,35,74
Bachelor,21,Not married,Philosophy and Religious Studies,NILF,2,5,1,6,4,5,7,5,1,32,68
Bachelor,22,Not married,Radiography,EmployedAway,0,8,4,2,4,6,4,3,2,30,63
Bachelor,23,Not married,Philosophy and Religious Studies,Unemployed,3,7,6,4,8,3,3,7,8,44,93
Bachelor,24,Not married,Public Health,NILF,1,4,7,4,2,7,6,3,0,31,65
Bachelor,25,Not married,"Management and Commerce, nfd",NILF,2,7,4,3,1,1,9,3,6,32,68
Bachelor,26,Not married,Other Natural and Physical Sciences,EmployedFT,1,1,9,4,10,9,5,2,5,41,87
Bachelor,27,Not married,Complementary Therapies,Unemployed,2,8,1,3,5,4,2,2,6,30,63
Bachelor,28,Not married,"Engineering and Related Technologies, nfd",EmployedPT,0,9,4,8,6,3,9,1,0,36,76
Bachelor,29,Not married,Physics and Astronomy,EmployedAway,0,7,2,6,6,2,1,1,5,27,57
Bachelor,30,Not married,Curriculum and Education Studies,NILF,1,2,2,8,3,8,8,5,5,38,80
Bachelor,31,Not married,Public Health,EmployedPT,2,1,2,7,1,6,1,9,5,31,65
Bachelor,32,Not married,"Creative Arts, nfd",EmployedPT,0,7,7,3,4,10,3,8,3,41,86
Bachelor,33,Not married,Mathematical Sciences,EmployedAway,0,0,3,3,2,1,8,4,5,23,49
Bachelor,34,Not married,Complementary Therapies,EmployedFT,3,3,6,6,8,7,8,3,2,41,87
Bachelor,35,Not married,"Health, nfd",EmployedPT,3,10,5,1,9,9,4,6,8,50,105
Bachelor,36,Not married,Other Information Technology,Unemployed,1,5,10,8,6,8,4,9,9,54,114
Bachelor,37,Not married,Rehabilitation Therapies,Unemployed,0,6,3,1,2,7,2,1,6,25,53
Bachelor,38,Not married,Other Information Technology,EmployedPT,1,5,4,7,3,0,8,4,6,34,72
Bachelor,39,Not married,Electrical and Electronic Engineering and Technology,NILF,1,7,10,8,5,8,8,1,5,48,101
Bachelor,40,Not married,Automotive Engineering and Technology,NILF,2,7,7,1,3,6,10,6,8,45,95
Bachelor,41,Not married,Geomatic Engineering,Unemployed,1,0,7,7,9,9,4,8,6,46,97
Bachelor,42,Not married,Geomatic Engineering,EmployedPT,2,7,8,0,6,2,8,8,7,43,91
Bachelor,43,Not married,Teacher Education,EmployedPT,2,6,6,5,4,9,4,2,5,39,82
Bachelor,44,Not married,Radiography,EmployedAway,2,9,8,4,3,7,7,3,0,39,82
Bachelor,45,Not married,Complementary Therapies,NILF,0,0,9,9,7,2,5,7,10,44,93
Bachelor,46,Not married,Political Science and Policy Studies,Unemployed,1,8,2,1,3,8,3,10,4,36,76
Bachelor,47,Not married,Information Systems,EmployedFT,1,7,2,4,5,3,9,6,7,40,84
Bachelor,48,Not married,Automotive Engineering and Technology,EmployedPT,1,2,6,7,8,7,1,4,3,35,74
Bachelor,49,Not married,Electrical and Electronic Engineering and Technology,NILF,2,1,6,4,1,10,6,3,2,32,67
Bachelor,50,Not married,Agriculture,EmployedAway,1,6,10,3,6,2,3,2,8,37,78
Bachelor,51,Not married,Nursing,NILF,2,3,3,1,9,8,9,4,5,40,84
Bachelor,52,Not married,Veterinary Studies,EmployedPT,1,2,5,4,10,3,3,1,8,33,70
Bachelor,53,Not married,"Natural and Physical Sciences, nfd",EmployedPT,1,4,0,0,2,7,2,6,9,28,59
Bachelor,54,Not married,Tourism,EmployedFT,0,5,0,3,8,4,6,9,5,36,76
Bachelor,55,Not married,Performing Arts,EmployedPT,1,4,6,4,5,9,3,4,0,32,68
Bachelor,56,Not married,Mathematical Sciences,NILF,0,8,7,5,4,4,0,9,8,41,86
Bachelor,57,Not married,Geomatic Engineering,EmployedFT,1,4,6,8,3,8,7,1,2,36,76
Bachelor,58,Not married,Biological Sciences,EmployedFT,1,8,4,3,1,2,4,2,8,30,63
Bachelor,59,Not married,Dental Studies,Unemployed,1,6,9,2,2,3,9,10,5,42,89
Bachelor,60,Not married,Mechanical and Industrial Engineering and Technology,Unemployed,0,9,6,4,9,8,5,1,2,40,84
Bachelor,61,Not married,Sales and Marketing,EmployedPT,1,7,1,6,0,1,8,2,8,31,65
Bachelor,62,Not married,"Banking, Finance and Related Fields",EmployedPT,1,6,7,1,9,1,9,3,2,35,74
Bachelor,63,Not married,Biological Sciences,Unemployed,0,2,6,3,1,1,1,3,6,21,44
Bachelor,64,Not married,Rehabilitation Therapies,EmployedFT,0,1,3,8,10,3,2,10,2,35,74
Bachelor,65,Not married,Studies in Human Society,NILF,1,8,2,10,7,2,7,1,4,38,80
Bachelor,66,Not married,Philosophy and Religious Studies,EmployedAway,0,9,3,8,6,1,6,3,6,38,80
Bachelor,67,Not married,Radiography,NILF,1,7,7,8,7,9,2,1,2,40,84
Bachelor,68,Not married,Public Health,EmployedAway,0,1,8,4,5,6,2,3,3,29,61
Bachelor,69,Not married,Physics and Astronomy,EmployedPT,1,7,4,0,8,9,4,9,5,42,89
Bachelor,70,Not married,Sales and Marketing,EmployedPT,1,3,1,6,8,9,8,8,4,43,91
Bachelor,71,Not married,Sales and Marketing,NILF,1,9,9,3,9,9,1,4,7,47,99
Bachelor,72,Not married,"Natural and Physical Sciences, nfd",Unemployed,0,3,8,2,6,6,10,7,7,44,93
Bachelor,73,Not married,Sales and Marketing,Unemployed,1,4,1,10,5,1,7,2,5,32,68
Bachelor,74,Not married,Law,EmployedAway,1,3,4,1,10,4,5,5,5,34,72
Bachelor,75,Not married,Teacher Education,Unemployed,0,10,5,1,10,7,7,2,8,45,95
Bachelor,76,Not married,"Creative Arts, nfd",NILF,1,10,3,1,0,9,3,8,5,36,76
Bachelor,77,Not married,Maritime Engineering and Technology,Unemployed,0,3,8,7,4,8,0,7,9,41,87
Bachelor,78,Not married,"Management and Commerce, nfd",EmployedPT,1,6,0,8,2,3,4,4,1,26,55
Bachelor,79,Not married,Not applicable,EmployedPT,0,9,7,1,10,2,2,7,4,38,80
Bachelor,80,Not married,Manufacturing Engineering and Technology,EmployedFT,0,6,5,2,8,0,4,10,6,37,78
Bachelor,81,Not married,Accounting,EmployedPT,0,0,7,4,5,2,4,9,8,35,74
Bachelor,82,Not married,Language and Literature,EmployedFT,0,9,6,1,2,10,3,5,9,41,86
Bachelor,83,Not married,Rehabilitation Therapies,EmployedFT,0,1,4,0,5,8,1,10,4,30,63
Bachelor,84,Not married,Mathematical Sciences,EmployedAway,0,9,6,3,7,7,2,2,1,33,70
Bachelor,85,Not married,Graphic and Design Studies,Unemployed,1,0,10,2,8,5,6,10,6,43,91
Bachelor,86,Not married,Computer Science,EmployedAway,1,7,10,6,8,7,6,6,7,52,110
Bachelor,87,Not married,Radiography,EmployedPT,0,7,7,1,2,8,7,4,5,37,78
Bachelor,88,Not married,"Information Technology, nfd",Unemployed,1,1,3,8,6,2,7,7,10,41,86
Bachelor,89,Not married,Other Engineering and Related Technologies,Unemployed,0,7,5,1,1,9,4,5,5,33,70
Bachelor,90,Not married,Other Management and Commerce,Unemployed,1,0,2,1,7,0,2,2,7,20,42
Bachelor,91,Not married,Biological Sciences,EmployedPT,1,3,4,6,4,3,7,2,4,31,65
Bachelor,92,Not married,Electrical and Electronic Engineering and Technology,EmployedPT,1,1,7,5,5,9,8,0,1,33,70
Bachelor,93,Not married,Teacher Education,NILF,1,9,7,10,4,7,9,3,9,53,112
Bachelor,94,Not married,Maritime Engineering and Technology,Unemployed,1,4,1,4,4,2,2,0,9,24,51
Bachelor,95,Not married,Tourism,EmployedAway,1,8,4,3,8,9,7,7,7,49,103
Bachelor,96,Not married,Mechanical and Industrial Engineering and Technology,EmployedAway,0,9,0,8,4,2,9,7,10,44,93
Bachelor,97,Not married,Biological Sciences,EmployedPT,1,1,6,7,9,0,8,10,4,41,87
Bachelor,98,Not married,"Information Technology, nfd",EmployedPT,0,5,10,5,6,7,5,4,6,43,91
Bachelor,99,Not married,Teacher Education,EmployedAway,0,8,9,3,5,5,5,3,2,36,76
Bachelor,100,Not married,Other Health,EmployedAway,0,8,9,7,6,3,4,5,2,40,84
Bachelor,101,Not married,Radiography,EmployedFT,0,7,4,1,5,5,2,0,8,29,61
Bachelor,102,Not married,Sales and Marketing,NILF,1,9,8,2,1,10,2,2,2,33,70
Bachelor,103,Not married,Architecture,Unemployed,0,0,8,2,7,7,4,4,9,37,78
Bachelor,104,Not married,Office Studies,NILF,0,6,7,4,0,2,0,8,7,31,65
Bachelor,105,Not married,Civil Engineering,NILF,0,2,2,9,0,4,2,1,8,25,53
Diploma,0,Not married,Not applicable,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Diploma,1,Not married,Computer Science,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,2,Not married,Automotive Engineering and Technology,NILF,0,0,0,0,0,0,0,0,0,0,0
Diploma,3,Not married,Field of study not stated,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Diploma,4,Not married,"Natural and Physical Sciences, nfd",EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Diploma,5,Not married,Mathematical Sciences,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Diploma,6,Not married,Pharmacy,NILF,0,0,0,0,0,0,0,0,0,0,0
Diploma,7,Not married,Public Health,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Diploma,8,Not married,"Creative Arts, nfd",EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,9,Not married,Other Information Technology,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,10,Not married,Nursing,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,11,Not married,Earth Sciences,NILF,0,0,0,0,0,0,0,0,0,0,0
Diploma,12,Not married,Other Education,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Diploma,13,Not married,Law,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Diploma,14,Not married,"Management and Commerce, nfd",EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Diploma,15,Not married,Other Engineering and Related Technologies,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Diploma,16,Not married,Public Health,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Diploma,17,Not married,Agriculture,EmployedFT,1,4,7,10,7,3,6,8,7,48,101
Diploma,18,Not married,Dental Studies,EmployedAway,3,9,6,2,7,8,5,7,10,51,108
Diploma,19,Not married,Civil Engineering,NILF,2,4,2,0,1,9,8,5,2,30,63
Diploma,20,Not married,"Health, nfd",EmployedAway,4,3,4,8,1,5,6,5,6,38,80
Diploma,21,Not married,Pharmacy,EmployedAway,4,3,8,9,9,1,2,7,2,41,86
Diploma,22,Not married,"Natural and Physical Sciences, nfd",Unemployed,3,0,0,1,7,9,2,2,3,24,51
Diploma,23,Not married,Office Studies,Unemployed,3,8,8,10,7,6,0,8,2,47,99
Diploma,24,Not married,Chemical Sciences,EmployedFT,0,9,4,9,0,7,1,9,6,41,86
Diploma,25,Not married,Teacher Education,EmployedAway,2,8,1,3,8,1,6,1,9,35,74
Diploma,26,Not married,Other Management and Commerce,Unemployed,2,8,10,8,9,7,0,5,4,48,101
Diploma,27,Not married,Other Education,EmployedPT,3,5,1,5,2,6,10,8,3,39,82
Diploma,28,Not married,Teacher Education,NILF,0,7,10,10,1,2,1,1,8,36,76
Diploma,29,Not married,Geomatic Engineering,EmployedAway,2,3,2,2,5,10,1,7,1,30,63
Diploma,30,Not married,Electrical and Electronic Engineering and Technology,EmployedAway,2,7,3,2,6,2,4,4,8,34,72
Diploma,31,Not married,Information Systems,Unemployed,1,7,10,10,3,5,1,2,3,38,80
Diploma,32,Not married,Physics and Astronomy,EmployedFT,2,2,10,5,9,3,7,0,3,37,78
Diploma,33,Not married,Geomatic Engineering,Unemployed,3,3,5,9,9,3,5,5,5,42,89
Diploma,34,Not married,Radiography,EmployedAway,2,8,9,10,5,5,8,0,3,45,95
Diploma,35,Not married,Biological Sciences,EmployedPT,2,1,5,1,5,1,9,0,1,23,48
Diploma,36,Not married,Other Engineering and Related Technologies,EmployedAway,2,4,10,6,9,4,3,4,5,42,89
Diploma,37,Not married,Maritime Engineering and Technology,EmployedFT,1,8,9,9,9,7,1,6,10,54,114
Diploma,38,Not married,Mathematical Sciences,Unemployed,1,9,9,3,9,8,5,1,6,46,97
Diploma,39,Not married,Other Education,NILF,1,2,7,5,6,9,8,5,1,40,84
Diploma,40,Not married,Radiography,NILF,1,8,4,10,8,8,4,9,7,53,112
Diploma,41,Not married,"Health, nfd",Unemployed,2,6,8,9,3,6,2,6,4,41,87
Diploma,42,Not married,Optical Science,NILF,2,5,9,7,4,7,9,10,3,50,106
Diploma,43,Not married,Curriculum and Education Studies,NILF,1,3,5,8,3,0,7,9,3,35,74
Diploma,44,Not married,Earth Sciences,EmployedPT,1,8,7,4,10,4,2,4,0,36,76
Diploma,45,Not married,Public Health,Unemployed,2,1,3,6,6,3,8,8,0,33,70
Diploma,46,Not married,Process and Resources Engineering,EmployedFT,0,1,2,6,4,4,6,8,9,36,76
Diploma,47,Not married,Field of study not stated,Unemployed,2,0,5,7,8,2,8,7,0,35,74
Diploma,48,Not married,Other Health,EmployedPT,2,2,5,9,4,6,2,7,6,39,82
Diploma,49,Not married,Other Natural and Physical Sciences,EmployedPT,0,2,2,8,6,6,6,5,6,37,78
Diploma,50,Not married,Mechanical and Industrial Engineering and Technology,EmployedFT,0,2,1,2,2,1,9,4,2,21,44
Diploma,51,Not married,Other Management and Commerce,EmployedPT,2,5,5,8,9,8,3,6,2,43,91
Diploma,52,Not married,Chemical Sciences,EmployedPT,1,8,2,3,0,3,2,5,10,31,65
Diploma,53,Not married,Veterinary Studies,NILF,0,4,7,1,8,8,8,10,8,49,103
Diploma,54,Not married,Other Engineering and Related Technologies,Unemployed,0,3,8,4,7,5,10,2,10,44,93
Diploma,55,Not married,Pharmacy,NILF,1,5,6,3,5,5,1,9,1,32,68
Diploma,56,Not married,Computer Science,EmployedAway,1,6,6,2,4,10,4,0,1,31,65
Diploma,57,Not married,Tourism,EmployedAway,0,4,2,10,2,8,2,4,8,36,76
Diploma,58,Not married,"Education, nfd",EmployedAway,0,1,5,5,1,1,4,8,5,27,57
Diploma,59,Not married,Other Management and Commerce,EmployedFT,1,3,8,1,10,0,5,9,5,38,80
Diploma,60,Not married,Visual Arts and Crafts,EmployedPT,1,2,7,2,4,6,3,5,2,29,61
Diploma,61,Not married,Performing Arts,Unemployed,1,4,8,1,2,3,6,10,3,34,72
Diploma,62,Not married,Radiography,EmployedAway,1,3,9,3,7,4,10,4,4,41,86
Diploma,63,Not married,Not applicable,NILF,1,9,5,9,9,1,10,9,0,48,101
Diploma,64,Not married,"Management and Commerce, nfd",Unemployed,1,2,8,4,10,7,6,10,8,50,106
Diploma,65,Not married,Rehabilitation Therapies,NILF,0,6,5,6,3,6,7,0,2,32,67
Diploma,66,Not married,"Health, nfd",Unemployed,1,5,1,3,6,10,1,7,10,40,84
Diploma,67,Not married,Aerospace Engineering and Technology,Unemployed,1,6,6,10,4,10,2,8,6,48,101
Diploma,68,Not married,Teacher Education,EmployedAway,1,1,1,1,7,7,9,4,8,35,74
Diploma,69,Not married,Information Systems,EmployedPT,0,0,9,6,6,3,6,2,2,31,65
Diploma,70,Not married,"Natural and Physical Sciences, nfd",EmployedFT,1,8,3,5,7,3,1,6,10,40,84
Diploma,71,Not married,Geomatic Engineering,EmployedPT,1,8,6,7,4,4,1,6,3,36,76
Diploma,72,Not married,Performing Arts,EmployedFT,1,8,4,3,10,2,1,8,8,41,86
Diploma,73,Not married,Physics and Astronomy,NILF,1,5,4,10,4,3,9,9,4,44,93
Diploma,74,Not married,Architecture,Unemployed,1,2,6,6,2,8,10,4,4,39,82
Diploma,75,Not married,Agriculture,EmployedFT,1,9,6,0,0,4,9,1,7,33,70
Diploma,76,Not married,Office Studies,EmployedAway,1,3,6,7,5,5,0,6,6,35,74
Diploma,77,Not married,Maritime Engineering and Technology,EmployedAway,0,3,6,1,9,2,1,0,0,20,42
Diploma,78,Not married,Accounting,EmployedAway,1,5,8,4,10,0,1,8,9,41,87
Diploma,79,Not married,Philosophy and Religious Studies,Unemployed,1,7,4,6,2,7,7,2,2,34,72
Diploma,80,Not married,Other Education,EmployedPT,1,2,10,6,1,2,3,4,9,34,72
Diploma,81,Not married,Sales and Marketing,EmployedAway,1,3,4,1,6,8,5,10,2,36,76
Diploma,82,Not married,Sales and Marketing,EmployedPT,1,7,8,7,5,6,0,10,10,49,103
Diploma,83,Not married,Dental Studies,NILF,1,2,7,4,3,9,3,9,4,38,80
Diploma,84,Not married,Pharmacy,EmployedFT,1,1,3,8,8,7,9,4,1,38,80
Diploma,85,Not married,Visual Arts and Crafts,EmployedPT,1,1,6,10,6,8,7,8,6,48,101
Diploma,86,Not married,Curriculum and Education Studies,EmployedAway,0,1,7,10,3,8,8,8,8,48,101
Diploma,87,Not married,Architecture,NILF,1,5,9,2,8,8,6,1,6,41,87
Diploma,88,Not married,Not applicable,EmployedFT,0,10,1,2,7,5,2,2,9,34,72
Diploma,89,Not married,Business and Management,EmployedFT,1,0,9,5,2,0,2,4,6,26,55
Diploma,90,Not married,Office Studies,EmployedFT,1,5,4,2,1,4,6,4,1,25,53
Diploma,91,Not married,Mathematical Sciences,EmployedFT,1,5,4,5,3,8,10,9,5,45,95
Diploma,92,Not married,Biological Sciences,EmployedAway,0,2,2,7,1,7,6,6,4,32,67
Diploma,93,Not married,Computer Science,Unemployed,1,3,9,1,9,6,6,2,6,39,82
Diploma,94,Not married,Language and Literature,EmployedFT,0,9,5,5,1,3,8,7,5,39,82
Diploma,95,Not married,Other Education,EmployedFT,1,8,4,8,7,6,10,6,2,47,99
Diploma,96,Not married,"Education, nfd",EmployedPT,1,1,9,7,6,7,1,0,1,30,63
Diploma,97,Not married,Teacher Education,EmployedAway,1,5,4,1,1,3,9,9,7,36,76
Diploma,98,Not married,Aerospace Engineering and Technology,EmployedPT,1,5,9,2,10,2,2,10,0,37,78
Diploma,99,Not married,Communication and Media Studies,EmployedPT,1,0,1,6,5,4,2,8,4,28,59
Diploma,100,Not married,Mathematical Sciences,NILF,1,7,9,4,5,4,8,3,1,38,80
Diploma,101,Not married,Graphic and Design Studies,NILF,0,3,1,7,3,9,9,2,8,38,80
Diploma,102,Not married,Earth Sciences,Unemployed,0,2,5,6,10,8,0,3,2,32,68
Diploma,103,Not married,Information Systems,NILF,0,7,9,2,8,7,5,8,1,42,89
Diploma,104,Not married,Other Creative Arts,EmployedAway,0,3,0,1,8,3,9,6,1,28,59
Diploma,105,Not married,Chemical Sciences,NILF,1,9,2,10,10,4,4,1,2,39,82
Bachelor,0,Not married,"Engineering and Related Technologies, nfd",Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,1,Not married,"Banking, Finance and Related Fields",NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,2,Not married,Dental Studies,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,3,Not married,Philosophy and Religious Studies,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,4,Not married,"Information Technology, nfd",EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,5,Not married,Office Studies,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,6,Not married,Process and Resources Engineering,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,7,Not married,"Management and Commerce, nfd",EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,8,Not married,"Creative Arts, nfd",EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,9,Not married,Automotive Engineering and Technology,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,10,Not married,Manufacturing Engineering and Technology,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,11,Not married,Other Natural and Physical Sciences,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,12,Not married,Information Systems,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,13,Not married,Medical Studies,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,14,Not married,Information Systems,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,15,Not married,Performing Arts,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,16,Not married,Optical Science,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,17,Not married,Chemical Sciences,EmployedFT,5,5,9,0,10,4,9,4,5,46,97
Bachelor,18,Not married,"Education, nfd",EmployedFT,3,1,7,9,10,2,5,7,7,46,97
Bachelor,19,Not married,Radiography,EmployedPT,2,0,2,7,0,9,5,4,2,28,59
Bachelor,20,Not married,Office Studies,EmployedPT,1,1,5,2,1,7,6,3,5,28,59
Bachelor,21,Not married,Other Health,Unemployed,4,6,7,9,1,3,2,8,0,36,76
Bachelor,22,Not married,Agriculture,EmployedPT,0,1,9,5,9,2,3,4,6,35,74
Bachelor,23,Not married,Information Systems,EmployedFT,1,1,7,5,4,3,3,8,3,32,67
Bachelor,24,Not married,Communication and Media Studies,Unemployed,1,3,8,9,1,0,2,8,9,37,78
Bachelor,25,Not married,Rehabilitation Therapies,EmployedFT,1,2,7,7,2,10,5,3,7,40,84
Bachelor,26,Not married,Maritime Engineering and Technology,EmployedAway,1,10,7,8,3,2,8,10,6,50,105
Bachelor,27,Not married,"Information Technology, nfd",EmployedAway,3,7,0,2,1,5,2,9,2,28,59
Bachelor,28,Not married,"Natural and Physical Sciences, nfd",EmployedAway,1,4,5,7,5,7,9,2,6,41,87
Bachelor,29,Not married,"Banking, Finance and Related Fields",EmployedAway,1,4,10,1,2,2,4,5,2,28,59
Bachelor,30,Not married,"Creative Arts, nfd",EmployedFT,2,6,8,7,6,5,4,6,7,46,97
Bachelor,31,Not married,Veterinary Studies,EmployedAway,0,6,7,7,6,8,3,2,5,40,84
Bachelor,32,Not married,"Creative Arts, nfd",Unemployed,2,2,7,8,7,4,1,6,9,41,87
Bachelor,33,Not married,Accounting,EmployedFT,2,9,8,9,7,8,7,9,4,57,120
Bachelor,34,Not married,Philosophy and Religious Studies,EmployedFT,3,10,3,4,5,1,4,9,1,36,76
Bachelor,35,Not married,"Natural and Physical Sciences, nfd",EmployedPT,1,5,10,9,7,4,3,6,3,43,91
Bachelor,36,Not married,Nursing,EmployedAway,2,7,0,5,8,7,8,5,9,46,97
Bachelor,37,Not married,"Management and Commerce, nfd",Unemployed,1,4,1,4,9,0,4,3,8,31,65
Bachelor,38,Not married,Biological Sciences,EmployedAway,0,5,3,10,6,2,10,8,7,46,97
Bachelor,39,Not married,Physics and Astronomy,NILF,0,6,10,4,6,9,1,4,8,43,91
Bachelor,40,Not married,"Management and Commerce, nfd",NILF,1,2,3,4,9,1,1,6,5,29,61
Bachelor,41,Not married,Teacher Education,Unemployed,2,5,8,0,7,5,7,9,7,45,95
Bachelor,42,Not married,Other Education,EmployedFT,1,2,2,5,3,7,2,4,6,29,61
Bachelor,43,Not married,Political Science and Policy Studies,EmployedPT,0,6,0,7,10,9,9,7,5,48,101
Bachelor,44,Not married,Field of study not stated,Unemployed,0,2,7,4,6,3,2,9,8,37,78
Bachelor,45,Not married,Public Health,EmployedAway,0,1,7,4,6,0,7,8,1,31,65
Bachelor,46,Not married,Chemical Sciences,Unemployed,2,6,4,4,7,3,6,1,5,34,72
Bachelor,47,Not married,Aerospace Engineering and Technology,EmployedPT,0,6,4,9,7,9,6,2,9,47,99
Bachelor,48,Not married,Not applicable,EmployedPT,0,9,9,9,7,0,7,2,4,42,89
Bachelor,49,Not married,"Health, nfd",NILF,0,8,2,8,8,9,10,5,1,46,97
Bachelor,50,Not married,Field of study not stated,NILF,1,4,1,0,5,3,3,9,2,25,53
Bachelor,51,Not married,Agriculture,EmployedPT,0,6,10,3,6,1,8,0,9,39,82
Bachelor,52,Not married,Veterinary Studies,NILF,1,7,7,2,10,9,5,5,0,41,87
Bachelor,53,Not married,Other Creative Arts,NILF,2,6,10,3,5,8,3,5,8,45,95
Bachelor,54,Not married,Architecture,Unemployed,1,4,9,6,9,1,9,1,9,44,93
Bachelor,55,Not married,Physics and Astronomy,EmployedAway,1,9,7,4,7,6,6,6,4,45,95
