AGEP Age,MDCP Social Marital Status,OCC06P Occupation 06 (ANZSCO),None,One,Two,Three,Four,Five,Six or more,Not applicable,Total
94,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,Clerical and Administrative Workers,0,0,3,0,0,0,0,0,3
94,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,Not applicable,0,6,0,3,0,3,0,50,63
94,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,3
94,Not married,Managers,0,0,0,0,0,0,0,0,0
94,Not married,Professionals,0,0,0,0,0,0,0,0,0
94,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
94,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,3
94,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
94,Not married,Sales Workers,0,0,0,0,0,0,0,0,3
94,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
94,Not married,Labourers,0,0,0,0,0,0,0,0,0
94,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
94,Not married,Not stated,0,0,0,0,0,0,0,0,0
94,Not married,Not applicable,24,30,55,30,15,6,10,35,199
95,Married in a registered marriage,Managers,0,0,0,0,0,0,0,3,4
95,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,3
95,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Clerical and Administrative Workers,0,0,3,0,0,0,0,0,3
95,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Not applicable,5,0,3,0,0,0,0,13,25
95,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
95,Not married,Managers,0,0,0,0,0,0,0,0,0
95,Not married,Professionals,0,0,0,0,0,0,0,0,0
95,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
95,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
95,Not married,Clerical and Administrative Workers,3,0,0,0,0,0,0,0,3
95,Not married,Sales Workers,0,0,0,0,0,0,0,3,4
95,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
95,Not married,Labourers,0,0,0,0,0,0,0,0,0
95,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
95,Not married,Not stated,0,0,0,0,0,0,0,0,0
95,Not married,Not applicable,23,15,29,24,9,7,7,27,140
96,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,3
96,Married in a registered marriage,Not applicable,0,0,3,0,0,0,0,17,22
96,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
96,Not married,Managers,0,0,0,0,0,0,0,0,0
96,Not married,Professionals,0,0,0,0,0,0,0,0,0
96,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
96,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
96,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
96,Not married,Sales Workers,0,0,0,0,0,0,0,0,0
96,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
96,Not married,Labourers,0,0,0,0,0,0,0,0,0
96,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
96,Not married,Not stated,0,0,0,0,0,0,0,0,0
96,Not married,Not applicable,22,21,23,9,3,4,4,30,112
97,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,10,9
97,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
97,Not married,Managers,0,0,0,0,0,0,0,0,0
97,Not married,Professionals,0,0,0,0,0,0,0,0,0
97,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
97,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
97,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
97,Not married,Sales Workers,0,0,0,0,0,0,0,0,0
97,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
97,Not married,Labourers,0,0,0,0,0,0,0,0,0
97,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
97,Not married,Not stated,0,0,0,0,0,0,0,0,0
97,Not married,Not applicable,18,18,17,15,7,0,0,11,81
98,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,3,8
98,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
98,Not married,Managers,0,0,0,0,0,0,0,0,0
98,Not married,Professionals,0,0,0,0,0,0,0,0,0
98,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
98,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
98,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
98,Not married,Sales Workers,0,0,0,0,0,0,0,0,0
98,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
98,Not married,Labourers,0,0,0,0,0,0,0,0,0
98,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
98,Not married,Not stated,0,0,0,0,0,0,0,0,0
98,Not married,Not applicable,6,0,10,0,0,0,3,5,25
99,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
99,Not married,Managers,0,0,0,0,0,0,0,0,0
99,Not married,Professionals,0,0,0,0,0,0,0,0,0
99,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
99,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
99,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
99,Not married,Sales Workers,0,0,0,0,0,0,0,0,0
99,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
99,Not married,Labourers,0,0,0,0,0,0,0,0,0
99,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
99,Not married,Not stated,0,0,0,0,0,0,0,0,0
99,Not married,Not applicable,6,5,6,0,0,0,0,14,33
100,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Not applicable,0,4,3,0,0,0,0,5,14
100,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
100,Not married,Managers,0,0,0,0,0,0,0,0,0
100,Not married,Professionals,0,0,0,0,0,0,0,0,0
100,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
100,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
100,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
100,Not married,Sales Workers,0,0,0,0,0,0,0,0,0
100,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
100,Not married,Labourers,0,0,0,0,0,0,0,0,0
100,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
100,Not married,Not stated,0,0,0,0,0,0,0,0,0
100,Not married,Not applicable,0,4,3,3,0,0,0,9,23
101,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0
101,Not married,Managers,0,0,0,0,0,0,0,0,0
101,Not married,Professionals,0,0,0,0,0,0,0,0,0
101,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
101,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
101,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
101,Not married,Sales Workers,0,0,0,0,0,0,0,0,0
101,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
101,Not married,Labourers,0,0,0,0,0,0,0,0,0
101,Not married,Inadequately described,0,0,0,0,0,0,0,0,0
101,Not married,Not stated,0,0,0,0,0,0,0,0,0
101,Not married,Not applicable,3,3,0,3,0,0,0,0,5
102,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,3,3
102,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
